,id,SAT,WBT,ATin,ATout,ET,DI,MDI,HMI,NET,sWBGT,WCT,HI,year,month,day
678499,54503,25.1,20.88955008,26.62892922,26.63120839,19.47676,22.99477504,25.20516256,31.75824629,20.53438129,26.81221448,26.80767465,25.46722222,2006,8,1
366419,53894,6.9,5.404595928,6.907895548,4.736814134,8.0346,6.152297964,6.675446946,6.041236258,-1.202033729,11.17474977,5.38527328,5.865,2016,11,20
642139,54439,28.2,24.59191229,30.91378004,31.48280004,21.46236,26.39595615,29.15993422,38.4761946,24.73349827,31.12950707,30.40474767,31.72510818,2018,7,27
692498,54506,10.6,6.753445633,10.19430642,9.127914925,10.37488,8.676722817,9.093084225,9.444323704,6.181089262,13.06259283,10.65013887,9.334444444,2012,10,14
199931,53773,28.6,23.36796929,30.52497788,30.75579808,21.63616,25.98398464,28.39397697,36.96526915,23.93547799,30.00438322,30.85362,30.9402356,2004,7,2
566434,54421,-1.4,-5.050926754,-2.090247701,-4.28849791,2.97304,-3.225463377,-4.320195065,-5.698175445,-3.1781452,4.035366607,-2.143030597,-4.413888889,2014,1,1
697773,54507,14.9,12.50014297,15.34317239,14.74933854,13.094448,13.70007149,15.03710723,16.7563103,10.85785548,17.63158523,15.57273711,14.50311111,2019,10,7
930445,54615,26.3,15.77277402,25.22959064,24.75844603,19.98212,21.03638701,21.82358052,26.63731635,18.9287808,23.02074145,28.07965106,25.795,2017,5,11
714843,54513,27.3,19.30558981,27.48879434,28.18590395,20.69832,23.3027949,24.85319236,31.01880571,21.99764689,25.98004626,29.38859878,27.44316887,2015,5,25
1030729,54700,26.4,24.51645654,29.50019714,29.89617922,20.40416,25.45822827,28.4193424,37.28829777,23.55602648,30.54195216,28.38714938,27.34111111,2015,8,6
263440,53792,1.9,-1.688646103,1.26514178,-0.956143837,4.96828,0.105676949,-0.544484577,-1.591717006,-3.181354512,6.477012361,0.395865735,-0.470555556,2013,11,20
626756,54437,21.2,11.8885034,19.92025648,19.21823316,16.85888,16.5442517,16.97237755,19.97854761,14.22946388,19.02625817,22.05632929,20.185,2009,5,30
1011732,54636,13.8,10.50434448,13.82422908,13.20948098,12.3864,12.15217224,13.12225836,14.37627843,9.977314283,16.10230013,14.45675515,13.06333333,2014,4,17
834601,54541,16.4,12.23681885,16.41236062,14.92178238,14.00384,14.31840942,15.40961414,17.47151056,9.510511788,17.92686238,16.26809109,15.76666667,2005,10,7
24101,53487,26.9,13.79112929,25.00777213,24.61397466,20.2752,20.34556465,20.56534697,25.28342462,18.84475871,21.97862021,28.79723769,26.02394671,2009,6,25
279548,53797,23.9,18.72738802,24.70013653,23.39839684,18.68194,21.31369401,23.12754101,28.47564473,17.44765947,24.65843479,25.1082182,23.95138889,2018,6,8
794774,54530,-0.5,-1.423002855,-0.593033346,-3.459121224,3.322,-0.961501427,-1.257252141,-3.108409198,-10.03444533,5.741126796,-3.055778805,-2.144444444,2012,1,17
192594,53699,15.1,8.916163569,14.28990233,12.07754757,13.1518,12.00808178,12.42512268,13.83220338,7.097006783,15.53477098,14.32403313,13.84055556,2003,4,5
436110,53986,17.8,13.87309681,18.0782009,17.11127354,14.88904,15.83654841,17.16882261,19.82555727,11.86349603,19.39562252,18.17781084,17.385,2009,11,7
1023553,54644,2.3,-0.064632864,1.958208871,-0.894628299,5.15824,1.117683568,0.825525352,-0.370922602,-6.599899449,7.284500392,-0.314338443,0.465555556,2008,12,16
13396,53484,-1,-3.405338553,-1.369900724,-4.202182476,3.1008,-2.202669276,-2.934003915,-4.408499328,-8.514116436,4.891586434,-3.506521999,-3.268888889,2010,11,9
909313,54611,22.3,18.81964727,23.53873091,22.14675537,17.73916,20.55982364,22.58873545,27.65989555,16.03773008,24.30606931,23.18765415,22.49166667,2011,9,7
536149,54408,11.9,3.815116687,10.32188697,8.663624521,11.15672,7.857558344,7.383337515,8.046564607,5.434319871,11.89110718,11.06201124,9.72,2006,4,14
179121,53696,3.7,0.084035407,3.084969392,0.869790356,6.07888,1.892017704,1.469026555,0.621947715,-2.3880928,7.79026805,2.065389634,1.587777778,2016,11,26
239460,53788,12.9,11.13598989,13.31576044,12.49896403,11.83744,12.01799495,13.25399242,14.2830951,8.661934221,16.16279932,13.34140156,12.43888889,2012,9,21
937836,54617,1.2,-3.060060024,0.361214696,-2.245441185,4.58624,-0.930030012,-1.839045018,-2.948032892,-4.372645158,5.615788071,-1.074817363,-1.632222222,2007,12,15
516513,54401,24.1,16.45438648,23.84322738,23.6351158,18.7138,20.27719324,21.49878986,26.04734912,17.98236029,22.91239254,25.57166282,23.74055556,2011,8,22
554238,54419,26.9,22.56080458,28.82921384,28.67301258,20.60644,24.73040229,27.14260343,34.93256494,22.14305893,28.80510472,28.85082059,28.6105185,2005,7,15
225070,53784,20.3,16.93858506,21.19948226,21.36789296,16.48076,18.61929253,20.41793879,24.39929271,17.20777205,22.28022968,21.80295853,20.29166667,2016,5,23
744475,54519,-1.5,-4.040284001,-1.89665447,-4.0678677,2.801,-2.770142001,-3.600213001,-5.077052536,-4.306030475,4.48883997,-1.983443451,-3.897222222,2007,11,16
188761,53698,26.1,15.62045542,25.01814572,25.50049611,19.85964,20.86022771,21.63334157,26.36801794,19.70848994,22.85831485,27.98956865,25.575,2007,5,14
689247,54506,18.9,12.09904322,18.2485082,17.29509836,15.5002,15.49952161,16.25628242,18.8002832,12.36310985,18.51575328,19.35726622,18.02055556,2015,5,5
936569,54616,10.6,6.372733357,10.08189955,8.505726865,10.37392,8.486366678,8.807550018,9.160496368,4.349127636,12.86179329,9.878734141,9.23,2011,11,12
504014,54398,3.6,1.623642423,3.368759583,1.887417803,5.96032,2.611821212,2.585731817,1.470817947,1.208224508,8.404865982,4.111024811,2.052222222,2014,11,26
878212,54605,-3.5,-6.953365924,-4.260203213,-8.053821103,1.765,-5.226682962,-6.545024443,-8.399013113,-10.05644728,2.419591533,-7.724285794,-7.141666667,2010,2,11
347796,53891,6.7,2.976953276,6.137375228,4.255613844,7.94212,4.838476638,4.778714957,4.360272451,0.618679617,10.0136112,5.533934263,4.966111111,2006,3,8
595348,54429,3.9,-0.773367628,2.998621383,1.092019439,6.2424,1.563316186,0.901974279,0.139318993,-0.263243207,7.420728198,2.818733509,1.39,2012,11,19
662787,54499,16.4,8.886981659,15.26420285,14.52800259,13.93216,12.64349083,12.89723624,14.57241219,10.64481185,15.87583509,16.74889523,15.03555556,2009,10,22
754423,54521,-0.8,-4.922308587,-1.668117904,-5.732561731,3.39472,-2.861154293,-3.99573144,-5.426097708,-9.12828995,4.143571199,-5.21286117,-4.067222222,2015,12,16
340529,53889,27.2,23.13479067,29.35970239,29.54136581,20.80848,25.16739534,27.68709301,35.87514854,22.97159099,29.42981382,29.23565589,29.29097796,2005,8,2
66560,53582,21.6,17.17978308,22.28832278,22.10247526,17.26392,19.38989154,21.09283731,25.42871503,16.82401628,22.82590388,22.83167015,21.52583333,2018,6,18
720290,54514,18.6,16.06458887,19.53436973,19.50797249,15.43176,17.33229444,19.11644165,22.44398358,15.62622447,21.13570593,19.94805563,18.57833333,2014,9,19
900469,54609,25.4,19.71385866,26.27850443,26.2437313,19.60344,22.55692933,24.43739399,30.47652369,20.17768388,25.86329201,27.1247514,25.53611111,2004,8,31
781629,54528,25.6,19.44131648,26.29622069,26.62556426,19.70944,22.52065824,24.30898736,30.25665724,20.70495791,25.67964878,27.43304878,25.67777778,2015,6,15
450382,53989,18.2,11.38289285,17.46584585,16.76604168,15.06432,14.79144643,15.45316964,17.75016076,12.22045575,17.8711519,18.73479706,17.22444444,2007,4,25
87908,53590,-14.4,-15.91584655,-14.29203044,-18.4833004,-5.204128,-15.15792328,-17.40888491,-19.30867685,-20.61660038,-3.767545279,-18.43151788,-18.27522222,2019,1,2
766730,54525,23.3,17.83438949,23.84825035,23.15177304,18.29388,20.56719475,22.22979212,27.11843212,17.31117546,23.78252903,24.53389103,23.22611111,2016,5,1
115286,53681,-3.2,-6.383849076,-3.755154279,-6.493594799,1.83712,-4.791924538,-6.003886807,-7.520664554,-7.347372207,2.99885622,-5.240535791,-6.263333333,2017,11,20
606638,54432,-0.3,-3.398339952,-0.826080547,-3.175255043,3.58516,-1.849169976,-2.662754964,-3.961453381,-4.927129635,5.109528841,-1.773300439,-2.786111111,2003,3,13
112263,53680,28.3,23.24890247,30.23824266,30.56403878,21.4558,25.77445124,28.19067685,36.63816271,23.80836424,29.8151062,30.50745559,30.54945438,2003,8,4
795003,54530,9.7,8.524563758,9.978960095,9.008872814,9.80932,9.112281879,10.07942282,10.09127424,6.189289843,13.64671508,10.23709335,9.049444444,2013,11,1
45283,53492,20.6,16.19800516,21.1201343,20.05684937,16.6356,18.39900258,19.97650387,23.80203911,14.35132928,21.815549,21.28855271,20.41277778,2003,8,10
762250,54523,28.8,24.93303844,31.55769904,31.99536276,21.82896,26.86651922,29.64377883,39.30829007,25.0333217,31.63390783,31.08430775,32.83220229,2012,8,31
175844,53695,27.5,21.27909917,28.60475093,29.56613721,20.899,24.38954958,26.40932438,33.5719961,23.46269382,27.75825962,29.65901791,28.47309156,2003,7,11
303819,53880,24.8,20.46996462,26.19820821,26.50355292,19.28256,22.63498231,24.77647346,31.06757574,20.73089126,26.36572649,26.56596298,25.11111111,2003,6,25
214808,53782,5.8,1.713167661,5.111024136,2.034294669,7.39096,3.756583831,3.488875746,2.959435942,-3.135777342,9.148984024,3.120251567,3.819444444,2003,3,20
675686,54502,19.5,14.43340419,19.58063827,19.34330752,15.9242,16.96670209,18.23505314,21.37011164,14.75321906,20.24954928,20.5264238,19.04611111,2013,5,5
488957,53997,16.3,13.74819779,16.87412317,16.49120289,13.97656,15.0240989,16.50514835,18.76976102,12.62969414,18.85938367,17.22722782,16.02222222,2004,10,10
531552,54406,21,17.98037328,22.17619764,22.20336149,16.9344,19.49018664,21.46527996,25.93939903,17.35652028,23.27148032,22.37831053,21.14,2010,9,2
850086,54597,18.4,11.68025004,17.72192231,17.29956574,15.1912,15.04012502,15.75218753,18.13215384,13.0137063,18.11330668,19.16383121,17.47055556,2006,5,3
952389,54619,17.8,16.2466934,18.97438027,17.99098207,14.95144,17.0233467,18.94902005,22.08841019,12.21339624,20.99652476,18.22234052,17.90722222,2013,10,1
803775,54532,17.8,9.720795199,16.59950493,15.63700449,14.78608,13.7603976,14.0545964,16.09184996,11.17991541,16.75413381,18.09362722,16.52333333,2009,4,7
642754,54452,9.8,4.748001707,8.994640107,7.679400097,9.87616,7.274000854,7.285001281,7.47356627,4.829521948,11.78071619,9.408260084,8.088888889,2019,10,22
691909,54506,28.5,20.49116665,28.9451249,29.55920445,21.4478,24.49558333,26.19837499,33.10844037,22.96865966,27.28983675,30.74044785,28.72960009,2014,6,27
189373,53698,6.1,0.873754512,5.098927809,3.319388917,7.60072,3.486877256,2.973315884,2.531992717,1.31422616,8.804439222,5.065575299,3.757777778,2010,3,13
1040398,54701,29,23.57517397,30.93427512,31.66434102,21.8788,26.28758699,28.70138048,37.46954469,24.80199277,30.30495511,31.30799112,31.50794577,2012,7,19
609033,54432,6,2.040219228,5.351132313,4.243302103,7.512,4.020109614,3.810164421,3.301109091,4.863845848,9.362613632,6.971396285,4.091666667,2011,11,8
372637,53896,12.3,11.2912564,12.87784841,11.06868037,11.46372,11.7956282,13.1424423,13.97116722,4.713019311,16.02640192,11.53602581,11.96166667,2003,10,6
86503,53590,-11.1,-13.04136513,-11.21711836,-15.08092578,-3.09044,-12.07068257,-13.99902385,-15.91042386,-16.79125867,-1.826934164,-14.8524857,-14.82277778,2016,1,15
470920,53993,25,22.46697698,27.34435926,27.97623569,19.486,23.73348849,26.35023273,33.69700712,22.57593303,28.19787812,26.96771033,25.67055556,2010,8,16
207402,53781,19.2,14.41651672,19.34804667,17.1207697,15.74448,16.80825836,18.10838754,21.17971783,11.43514029,20.15699245,19.2072532,18.76833333,2011,5,4
40179,53491,20.3,17.19034018,21.3042352,20.87812291,16.489,18.74517009,20.60675514,24.66379388,15.5312177,22.46735652,21.29877348,20.34388889,2006,8,25
517733,54404,18.6,12.62335681,18.21504882,16.55358983,15.33544,15.6116784,16.53551761,19.11269826,11.23498173,18.77891902,18.68769115,17.84722222,2010,5,22
1005795,54633,0.5,-1.819586043,0.149896414,-2.775094169,4.0302,-0.659793021,-1.174689532,-2.555511554,-8.149082588,5.991814958,-2.23697941,-1.540555556,2009,2,23
268028,53794,16.1,9.270277045,15.16137251,14.04842955,13.76004,12.68513852,13.07070778,14.70966559,9.691327979,16.01507907,16.13308423,14.83611111,2017,4,2
749235,54520,15.4,13.2587911,15.99525809,15.7039619,13.415608,14.32939555,15.79609332,17.74132668,12.67030915,18.25822013,16.58826376,15.11838889,2020,9,30
639101,54439,24.9,24.13679753,28.11925254,28.33532049,19.50024,24.51839876,27.56459815,35.78591265,22.25676656,29.68976476,26.70325598,25.9,2015,8,2
991668,54628,-3.8,-5.701345944,-4.049144548,-7.403040498,1.31428,-4.750672972,-5.720009458,-7.469189983,-13.06243961,3.119555421,-7.172538821,-6.205277778,2019,2,11
258627,53792,25,19.76524692,26.00643706,24.87494278,19.3708,22.38262346,24.32393519,30.31875358,18.80669319,25.80786257,26.46153525,25.16922222,2018,6,13
235508,53786,-1.7,-3.304441331,-1.913956971,-3.799324519,2.6056,-2.502220665,-3.124330998,-4.856141351,-1.692761724,4.673222321,-0.129824493,-3.725555556,2012,12,14
565949,54421,23.8,15.57028343,23.2547048,22.71400436,18.50632,19.68514171,20.72171257,24.95822962,17.11880507,22.18401357,25.12990032,23.30611111,2007,6,5
717945,54513,28.8,25.23383824,31.73199216,32.60881106,21.844,27.01691912,29.86937868,39.74838021,25.82591751,31.94525873,31.07858166,33.20523385,2017,7,18
933463,54616,16.5,13.65182627,16.99570102,15.14745547,14.0963,15.07591314,16.5088697,18.81214508,9.102273935,18.86127501,16.20150932,16.17694444,2018,5,1
732103,54517,0.6,-3.324009089,-0.144138693,-2.827035176,4.19832,-1.362004544,-2.265006816,-3.4302502,-5.28533573,5.35891588,-1.773980225,-2.161666667,2003,2,9
777075,54527,-3.4,-6.876437938,-4.134846846,-8.699497133,1.80992,-5.138218969,-6.449328453,-8.214788287,-12.09076696,2.535878134,-8.633508753,-6.953333333,2018,1,9
769092,54525,1.3,-3.420407869,0.294769702,-2.610482089,4.68604,-1.060203935,-2.071305902,-3.248106502,-4.676249882,5.389447695,-1.499374869,-1.809444444,2004,2,8
462562,53992,17.2,9.913144418,16.20656186,12.81760169,14.43232,13.55657221,13.97085831,15.8934687,8.098935524,16.69806732,16.37031134,15.99388889,2005,4,7
958533,54621,-3.9,-6.553368078,-4.303043456,-6.744221323,1.33752,-5.226684039,-6.397026059,-7.977984725,-6.10774313,2.7736451,-4.602129908,-6.72,2005,2,21
307207,53882,16.6,11.0143108,16.13161,12.88728182,14.09728,13.8071554,14.5687331,16.49801524,7.599364334,17.21004877,15.6943914,15.67333333,2014,3,27
25369,53487,21.2,14.59167544,20.9167925,19.734175,16.93952,17.89583772,18.99975658,22.49480106,14.28852013,20.80643387,21.91311861,20.655,2014,5,23
290347,53799,22.3,18.28980522,23.30186894,23.23142631,17.71948,20.29490261,22.19135392,27.06181908,17.8384874,23.8829477,23.66837772,22.38722222,2017,9,16
1013324,54636,26.7,23.67666943,29.27588437,29.88334943,20.54104,25.18833471,27.90350207,36.32500804,23.68771061,29.81831163,28.75239413,28.9361909,2005,8,6
1023130,54644,21.2,16.74743192,21.8026023,21.96945663,17.0112,18.97371596,20.61657394,24.7314708,17.39842298,22.38881228,22.65735426,21.07277778,2005,9,4
105381,53599,18.7,15.67625253,19.46009004,18.35580913,15.481,17.18812626,18.8631894,22.12412735,12.62819558,20.89536994,19.12025894,18.58388889,2017,6,25
32661,53490,9.4,2.445361682,8.022236796,3.788942542,9.63376,5.922680841,5.406021261,5.54744791,-0.225404333,10.47423209,6.466106878,7.074444444,2005,4,13
740244,54519,24.7,18.04582264,24.9831668,25.50860619,19.12576,21.37291132,22.92036698,28.13189618,20.09849369,24.30286616,26.5062813,24.58333333,2016,6,5
585604,54428,-0.2,-1.793327565,-0.410547585,-2.517134168,3.54952,-0.996663782,-1.420995673,-3.044532652,-4.596034588,5.74417636,-0.822966534,-2.049444444,2014,2,21
8594,53483,-10.1,-12.1678477,-10.26651544,-15.57310494,-2.47808,-11.13392385,-12.96388577,-14.83315148,-21.99434825,-1.205266217,-16.80866992,-13.69666667,2017,12,24
240964,53788,-7,-9.077443586,-7.221937149,-10.80903377,-0.642,-8.038721793,-9.468082689,-11.2468913,-15.17142625,0.896448638,-10.63004314,-9.947222222,2003,2,12
836751,54541,12.1,4.070917161,10.54586669,8.32296972,11.27932,8.085458581,7.651187871,8.347513396,4.574506267,12.0759255,10.82796541,9.966111111,2018,3,29
288933,53798,21.6,13.61973465,20.8415101,21.047191,17.1456,17.60986733,18.42280099,21.77551299,16.5236235,20.24137031,22.99869049,20.86,2010,10,5
670514,54501,10.3,6.671041889,9.938870128,9.029609208,10.18768,8.485520945,8.917281417,9.196247074,6.835883289,12.92922709,10.72759402,9.056666667,2011,9,18
769318,54525,7.7,1.287161862,6.408021252,4.055292047,8.59516,4.493580931,3.891371396,3.72065366,0.937880302,9.420628872,5.868563437,5.230555556,2006,4,12
967991,54622,10,7.831047961,10.03282076,8.143927967,10,8.915523981,9.673285971,9.830372428,2.555839419,13.41999346,8.949918318,9.118333333,2008,4,11
170368,53694,0.8,-0.530419036,0.647029316,-2.132064258,4.1672,0.134790482,-0.093814277,-1.697150976,-8.343304903,6.556938733,-1.659719805,-0.845,2006,11,30
909307,54611,26.3,18.29698002,26.28347028,26.43151843,20.0734,22.29849001,23.71673501,29.29836245,20.36390159,24.90335372,28.1734957,26.16055556,2007,6,14
197481,53773,21,17.34033811,21.90276358,21.30478507,16.9124,19.17016905,20.98525358,25.24897804,15.68754631,22.78302767,21.96484599,21.00944444,2013,10,1
140014,53689,29.7,25.47123958,32.54201181,33.46346528,22.37948,27.58561979,30.38942969,40.60297982,26.36449671,32.42343928,32.07696134,34.54499929,2016,8,5
846900,54596,7.6,3.892207753,7.07617328,5.487339346,8.502112,5.746103876,5.807155815,5.540037532,2.292476151,10.72183681,6.898479379,5.990055556,2020,3,7
307020,53882,21.7,19.41874174,23.34505633,23.21350576,17.40376,20.55937087,22.81005631,27.96466724,17.78111044,24.60596881,23.02366218,22.06666667,2011,8,31
646007,54452,2.8,-1.613274363,1.949953056,-0.995315404,5.56192,0.593362819,-0.145955772,-1.053268534,-4.616895774,6.731525231,0.011358208,0.206111111,2003,3,16
17918,53486,-3.3,-6.629993543,-3.914073695,-7.113430632,1.8072,-4.964996772,-6.226495158,-7.789636079,-9.179330291,2.822613809,-6.454804942,-6.53,2008,12,12
54187,53499,-9.8,-11.93361009,-10.00194878,-14.16649889,-2.26808,-10.86680504,-12.67420757,-14.56202066,-17.55559804,-1.055590317,-14.51212051,-13.445,2010,2,13
148234,53690,19.2,9.741546454,17.68480754,15.80373413,15.61936,14.47077323,14.60215984,16.98003904,11.08945091,17.18584256,19.2729292,17.88055556,2010,5,11
197958,53773,1.2,-2.465830464,0.537177232,-3.385475244,4.544,-0.632915232,-1.393372848,-2.50372749,-8.788895497,5.930121146,-2.827159615,-1.318888889,2006,12,7
15401,53484,13.7,9.773297999,13.50970766,13.03318878,12.31472,11.736649,12.5359735,13.71441185,10.51715262,15.64809596,14.60157078,12.79666667,2013,8,31
125371,53685,13.9,8.562587666,13.26866916,12.00979014,12.41956,11.23129383,11.70394075,12.84118962,7.738133171,15.00222263,13.66116197,12.67722222,2015,9,12
573740,54423,-14.4,-15.91526955,-14.29114473,-18.09249521,-5.20608,-15.15763478,-17.40845216,-19.30644044,-17.40524974,-3.765963083,-16.79417659,-18.27,2003,1,6
375939,53896,2.3,-1.75042057,1.545744556,-0.684595858,5.23832,0.274789715,-0.438815428,-1.412394995,-2.695993981,6.547689139,0.710016563,-0.213333333,2015,2,6
155137,53691,-3.5,-5.094151293,-3.699042153,-6.763674685,1.4734,-4.297075647,-5.15061347,-6.982081436,-11.96778854,3.422029245,-6.259117475,-5.731666667,2015,11,24
275300,53796,28.6,23.83274382,30.78339872,31.12072611,21.65848,26.21637191,28.74255787,37.61778177,24.26642851,30.46601681,30.85431005,31.39405438,2008,6,21
333649,53888,22.8,19.66227512,24.30305046,23.78840951,18.068096,21.23113756,23.41070634,28.92830241,17.8046414,25.13319469,24.04594734,23.11477778,2019,8,7
560013,54420,21.7,15.58079584,21.6895608,20.27850982,17.26804,18.64039792,19.93159688,23.78454102,14.68348509,21.64865179,22.43918898,21.30944444,2017,5,31
960561,54621,7,1.93863626,6.076348694,4.131226085,8.149,4.46931813,4.113977195,3.809280452,1.092124437,9.581659258,5.683756969,4.865277778,2020,2,23
222992,53784,-3.2,-4.082608561,-3.287562719,-6.003511563,1.6048,-3.641304281,-4.277956421,-6.339995867,-10.61408403,3.834144778,-5.047557965,-5.114444444,2006,1,3
211633,53781,19.9,17.92890726,21.29998853,21.57280776,16.27264,18.91445363,21.00868044,25.18227105,18.04125739,22.89035224,21.66507125,20.13888889,2014,9,13
415085,53982,9.5,3.424752043,8.3798576,7.124416,9.6928,6.462376021,6.178564032,6.31814044,5.028678266,11.00542744,9.175340281,7.445555556,2016,12,1
806640,54532,15.7,9.53631217,14.94778436,14.22780397,13.52488,12.61815609,13.11823413,14.69955552,10.39576508,16.06411479,16.06909211,14.52666667,2011,9,18
403196,53979,5.3,-0.728226258,4.026616389,0.166651263,7.13676,2.285886871,1.467830306,0.882806383,-3.399575078,7.750064732,1.840718813,2.486111111,2006,12,16
1044952,54702,24.4,15.72972329,23.76984818,23.69449835,18.86464,20.06486165,21.06929247,25.46516666,18.08961443,22.45837425,25.94125806,23.91388889,2013,5,14
921377,54614,-3.2,-5.277919391,-3.489477256,-5.992070233,1.70512,-4.238959696,-5.174439544,-6.849830073,-7.544150982,3.473451992,-4.382459017,-5.610555556,2006,1,19
456853,53991,11.2,8.082209299,11.0511726,10.809066,10.7536,9.64110465,10.31765697,10.81411081,13.59436383,13.94739469,20.0808,10.20333333,2008,11,13
304590,53880,12.3,9.004818965,12.18597297,11.1547027,11.44348,10.65240948,11.42761422,12.22418174,7.311269197,14.7904608,12.35364367,11.38722222,2011,10,6
156322,53692,23.6,22.18330107,26.11419084,26.37780985,18.64416,22.89165053,25.6054758,32.44303187,20.87764408,27.50738636,25.31700802,24.33944444,2009,8,26
146154,53690,16.8,9.817871022,15.87213758,14.64212507,14.190976,13.30893551,13.74740327,15.57824738,10.04019011,16.53124576,16.82656008,15.60088889,2018,9,22
223868,53784,3,-1.040634891,2.260281174,0.17252834,5.6656,0.979682555,0.359523832,-0.534290036,-1.818197565,7.070593188,1.650756088,0.608888889,2010,11,22
231169,53785,-6.1,-8.035097037,-6.31424828,-9.150589346,-0.1108,-7.067548519,-8.344322778,-10.14567691,-10.44050234,1.549101936,-7.596207316,-8.826666667,2008,1,16
475043,53994,26,22.72597885,28.24039476,27.49944978,20.0864,24.36298942,26.92448413,34.63649678,21.00722376,28.72206883,27.72638712,26.64,2005,8,3
404667,53980,12.1,9.533053465,12.19086385,10.07842168,11.32384,10.81652673,11.7477901,12.50113122,4.052286518,15.01448861,11.02251073,11.35,2015,10,25
62642,53582,-13.1,-14.51863566,-12.99996367,-17.10896697,-4.52066,-13.80931783,-15.86697675,-17.76610826,-21.55844381,-2.8588351,-17.15511368,-16.4875,2020,11,23
365613,53894,24.8,20.18646872,26.06049621,26.05336019,19.27072,22.49323436,24.56385154,30.71985292,20.06006845,26.11972277,26.46082019,25.05888889,2014,8,29
56706,53499,25.2,22.24469142,27.38452735,27.33847941,19.59424,23.72234571,26.25951857,33.53383157,21.08729847,28.05434204,26.92329281,25.81222222,2004,8,8
536656,54408,-1.1,-4.997921138,-1.877639936,-5.009127215,3.1846,-3.048960569,-4.166440853,-5.558240839,-7.341579507,4.092225023,-4.234221768,-4.240555556,2012,11,26
364610,53894,25.2,20.98239775,26.74985112,26.56650102,19.53952,23.09119887,25.31279831,31.93127408,20.36822567,26.9205795,26.87688442,25.57722222,2014,8,27
596432,54430,-5.7,-8.615857411,-6.235872247,-9.582883861,0.3602,-7.157928705,-8.627893058,-10.47697742,-10.48099947,1.258528212,-8.96240893,-9.300555556,2017,2,11
470551,53993,11.1,8.484245252,11.09089394,8.744812673,10.693,9.792122626,10.58118394,11.0467072,2.589905991,14.1259969,9.714942693,10.22388889,2014,4,11
153319,53691,11.8,6.549737023,11.04705837,10.53750761,11.11528,9.174868512,9.396302767,10.00992239,9.535304388,13.29417246,12.88496845,10.315,2019,10,26
475860,53994,12.4,11.28374928,12.95706506,11.94105915,11.5264,11.84187464,13.17481196,14.03888928,7.446635144,16.06026622,12.56568942,12.04555556,2008,9,27
64240,53582,18.1,10.23263512,16.9958735,15.99343045,14.97664,14.16631756,14.55247634,16.69578059,11.39742158,17.13925584,18.40923708,16.90555556,2006,5,24
806033,54532,24.8,17.51553013,24.82108815,24.99162559,19.16416,21.15776507,22.5606476,27.59034758,19.28414247,23.90568929,26.47968642,24.58888889,2012,6,12
808324,54533,-1.8,-5.758737999,-2.720231403,-6.307664912,2.8256,-3.779368999,-5.003053499,-6.759684293,-8.017423876,3.340568448,-5.68136566,-5.402222222,2015,1,6
57688,53580,-11.6,-13.44423291,-11.72754773,-15.25677067,-3.34016,-12.52211645,-14.49117468,-16.53775803,-13.66823237,-2.200519359,-13.99245893,-15.55555556,2008,12,30
668766,54501,20.5,18.76167086,22.12037885,22.05079896,16.6612,19.63083543,21.86125315,26.45995661,17.11451669,23.70999495,21.82047665,20.85111111,2015,6,29
493718,53998,30.1,22.47096985,31.13603388,32.52675807,22.46602,26.28548493,28.29122739,36.52368554,25.62178166,29.48126961,32.46584267,31.27884447,2019,7,3
115232,53681,4.8,0.91225332,4.137760347,1.465873043,6.76768,2.85612666,2.50818999,1.824944876,-3.064065566,8.486835529,2.481547261,2.745555556,2003,10,24
191342,53698,11.3,5.244636565,10.27359443,9.082540387,10.8008,8.272318283,8.227477424,8.718425924,6.175156708,12.45071186,11.02581357,9.53,2016,4,11
828908,54540,-8.4,-10.75688001,-8.691862885,-12.6254208,-1.38592,-9.578440006,-11.25966001,-13.10625378,-15.57784431,-0.22233688,-12.71733623,-11.95722222,2011,12,29
936478,54616,14.6,10.04783351,14.28752948,12.94857225,12.86856,12.32391676,13.08387513,14.48771193,8.144971374,16.06875947,14.36673195,13.65611111,2003,5,8
297935,53878,-1.5,-3.356328827,-1.760472862,-4.074066238,2.74902,-2.428164414,-3.08724662,-4.733193977,-6.173046194,4.732109841,-2.4985376,-3.602166667,2020,1,29
873509,54604,15.9,9.227459337,14.99614736,14.3124976,13.63912,12.56372967,12.9625945,14.55707209,10.55760721,15.93521779,16.29833204,14.64222222,2015,4,14
658954,54455,4.6,-0.876015988,3.473111381,0.950919438,6.69736,1.861992006,1.090988009,0.411306238,-1.643598696,7.514821695,2.411245336,1.872777778,2003,3,18
120671,53682,10.4,4.792867245,9.460363254,8.289966594,10.24688,7.596433622,7.546650434,7.855717215,5.743414641,11.96679436,10.1969378,8.618333333,2011,3,12
285979,53798,11,5.961098797,10.26298221,8.686802005,10.62,8.480549399,8.650824098,9.088530069,4.743429254,12.75469094,10.26951639,9.461111111,2005,11,11
725908,54515,25.8,22.53615558,27.99014794,28.7912254,19.96032,24.16807779,26.70611668,34.26922355,23.31475176,28.49032791,27.86487223,26.42,2016,8,20
714467,54513,6.4,1.114579998,5.391382216,4.426347469,7.78528,3.757289999,3.267934999,2.873540094,6.215844321,9.003932776,7.734563254,4.087777778,2013,3,5
226000,53784,22.7,18.25663206,23.5884511,22.07841009,17.95528,20.47831603,22.31847404,27.25623903,16.12066972,23.96430583,23.6270649,22.74888889,2015,5,26
